Date,Open,High,Low,Close,Adj Close,Volume
2013-02-28,30600.000000,31080.000000,30600.000000,30880.000000,25005.156250,12784200
2013-03-04,31260.000000,31260.000000,30600.000000,30780.000000,24924.179688,13276850
2013-03-05,31120.000000,31280.000000,30960.000000,31000.000000,25102.318359,9294600
2013-03-06,31440.000000,31500.000000,30940.000000,31200.000000,25264.277344,10148650
2013-03-07,30960.000000,31000.000000,30240.000000,30400.000000,24616.472656,13482700
2013-03-08,30300.000000,30340.000000,29780.000000,29980.000000,24276.376953,18941000
2013-03-11,29860.000000,30240.000000,29700.000000,30160.000000,24422.126953,13748250
2013-03-12,30080.000000,30240.000000,29800.000000,29880.000000,24195.396484,8746550
2013-03-13,30120.000000,30580.000000,30020.000000,30540.000000,24729.843750,11303550
2013-03-14,30560.000000,30680.000000,29980.000000,30400.000000,24616.472656,12557800
2013-03-15,30580.000000,30580.000000,29600.000000,29600.000000,23968.671875,36618350
2013-03-18,29200.000000,29200.000000,28680.000000,28900.000000,23401.843750,26439550
2013-03-19,29000.000000,29840.000000,28960.000000,29500.000000,23887.695313,13977100
2013-03-20,29200.000000,29700.000000,29120.000000,29200.000000,23644.771484,13515750
2013-03-21,29220.000000,29480.000000,29120.000000,29140.000000,23596.187500,11768550
2013-03-22,29160.000000,29360.000000,29040.000000,29100.000000,23563.796875,10687100
2013-03-25,29600.000000,29900.000000,29400.000000,29900.000000,24211.595703,10272050
2013-03-26,29900.000000,30440.000000,29820.000000,30180.000000,24438.324219,16830000
2013-03-27,30300.000000,30320.000000,29740.000000,30080.000000,24357.349609,12881400
2013-03-28,30060.000000,30200.000000,29940.000000,30200.000000,24454.521484,7989600
2013-03-29,30480.000000,30640.000000,30340.000000,30540.000000,24729.843750,9533700
2013-04-01,30700.000000,30700.000000,30240.000000,30240.000000,24486.916016,5295500
2013-04-02,30200.000000,30640.000000,30200.000000,30500.000000,24697.447266,8574850
2013-04-03,30520.000000,30560.000000,30180.000000,30420.000000,24632.666016,10882700
2013-04-04,30340.000000,30380.000000,29980.000000,30120.000000,24389.738281,10700450
2013-04-05,30100.000000,30320.000000,29860.000000,30100.000000,24373.542969,14977350
2013-04-08,30100.000000,30620.000000,29940.000000,30400.000000,24616.472656,12959500
2013-04-09,30540.000000,30600.000000,30200.000000,30560.000000,24746.031250,9244000
2013-04-10,30800.000000,30800.000000,30260.000000,30420.000000,24632.666016,11779700
2013-04-11,30420.000000,30800.000000,30360.000000,30800.000000,24940.369141,11291500
2013-04-12,30800.000000,31000.000000,30260.000000,30340.000000,24567.884766,10744050
2013-04-15,30060.000000,30700.000000,30060.000000,30460.000000,24665.056641,10767300
2013-04-16,30100.000000,30640.000000,30020.000000,30560.000000,24746.031250,18551850
2013-04-17,31320.000000,31320.000000,30280.000000,30360.000000,24584.083984,10491100
2013-04-18,30400.000000,30440.000000,29620.000000,29660.000000,24017.261719,13358400
2013-04-19,29300.000000,29840.000000,29100.000000,29500.000000,23887.695313,15704000
2013-04-22,29800.000000,30060.000000,29300.000000,30060.000000,24341.160156,9335850
2013-04-23,30000.000000,30060.000000,29480.000000,29660.000000,24017.261719,8864850
2013-04-24,29700.000000,29880.000000,29480.000000,29720.000000,24065.843750,10086550
2013-04-25,29400.000000,29880.000000,29400.000000,29880.000000,24195.396484,10463900
2013-04-26,29900.000000,29940.000000,29440.000000,29720.000000,24065.843750,11651600
2013-04-29,29820.000000,29840.000000,29500.000000,29620.000000,23984.865234,8500150
2013-04-30,29800.000000,30600.000000,29760.000000,30400.000000,24616.472656,18705000
2013-05-02,30520.000000,30640.000000,30340.000000,30560.000000,24746.031250,10048950
2013-05-03,30700.000000,30740.000000,30420.000000,30700.000000,24859.396484,6559050
2013-05-06,30800.000000,30800.000000,30240.000000,30280.000000,24519.306641,8654300
2013-05-07,30160.000000,30160.000000,29820.000000,29860.000000,24179.203125,11434500
2013-05-08,29860.000000,29960.000000,29580.000000,29760.000000,24098.226563,14921950
2013-05-09,29800.000000,30400.000000,29780.000000,30300.000000,24535.496094,10806150
2013-05-10,30280.000000,30280.000000,29520.000000,29520.000000,23903.896484,11794850
2013-05-13,29420.000000,29600.000000,29240.000000,29540.000000,23920.083984,8750100
2013-05-14,29740.000000,30000.000000,29660.000000,30000.000000,24292.574219,9002650
2013-05-15,29700.000000,30000.000000,29680.000000,30000.000000,24292.574219,10594800
2013-05-16,30020.000000,30280.000000,30000.000000,30160.000000,24422.126953,14657550
2013-05-20,30040.000000,30240.000000,29920.000000,29940.000000,24243.990234,12288850
2013-05-21,30200.000000,30200.000000,29700.000000,29840.000000,24163.007813,11600400
2013-05-22,30080.000000,30200.000000,29820.000000,30180.000000,24438.324219,9923100
2013-05-23,29840.000000,30040.000000,29680.000000,29680.000000,24033.451172,11994150
2013-05-24,29740.000000,29880.000000,29440.000000,29720.000000,24065.843750,10190600
2013-05-27,29800.000000,29980.000000,29740.000000,29780.000000,24114.421875,6146400
2013-05-28,29620.000000,29920.000000,29620.000000,29680.000000,24033.451172,11588050
2013-05-29,29680.000000,30460.000000,29660.000000,30240.000000,24486.916016,14760550
2013-05-30,30360.000000,30980.000000,30240.000000,30880.000000,25005.156250,22778000
2013-05-31,30920.000000,31180.000000,30740.000000,30760.000000,24907.986328,18025050
2013-06-03,30720.000000,31180.000000,30560.000000,30640.000000,24810.816406,10309450
2013-06-04,30660.000000,30840.000000,30420.000000,30800.000000,24940.369141,8496600
2013-06-05,30980.000000,31060.000000,30420.000000,30420.000000,24632.666016,13590650
2013-06-07,29500.000000,29700.000000,28480.000000,28540.000000,23110.330078,54290800
2013-06-10,28400.000000,28860.000000,28280.000000,28500.000000,23077.937500,26677700
2013-06-11,28220.000000,28380.000000,27560.000000,27780.000000,22494.921875,34613000
2013-06-12,27560.000000,28060.000000,27240.000000,27700.000000,22430.130859,22887650
2013-06-13,27600.000000,27940.000000,27140.000000,27140.000000,21976.675781,33509850
2013-06-14,27300.000000,27540.000000,27140.000000,27380.000000,22171.015625,17558350
2013-06-17,27400.000000,27560.000000,27300.000000,27320.000000,22122.435547,11758450
2013-06-18,27360.000000,27740.000000,27200.000000,27740.000000,22462.527344,11043050
2013-06-19,27640.000000,27700.000000,27280.000000,27380.000000,22171.015625,10270250
2013-06-20,26860.000000,26960.000000,26520.000000,26580.000000,21523.214844,17817950
2013-06-21,25880.000000,26660.000000,25800.000000,26500.000000,21458.439453,27677800
2013-06-24,27000.000000,27000.000000,26260.000000,26260.000000,21264.095703,15847900
2013-06-25,26020.000000,26360.000000,25760.000000,25940.000000,21004.972656,20774950
2013-06-26,26020.000000,26100.000000,24900.000000,25220.000000,20421.953125,31751200
2013-06-27,25900.000000,26880.000000,25720.000000,26780.000000,21693.773438,25756150
2013-06-28,27000.000000,27000.000000,26580.000000,26840.000000,21742.373047,20961250
2013-07-01,26680.000000,26920.000000,26440.000000,26520.000000,21483.154297,12825950
2013-07-02,26800.000000,27040.000000,26600.000000,26700.000000,21628.962891,10214450
2013-07-03,26680.000000,26780.000000,25900.000000,26020.000000,21078.109375,12822050
2013-07-04,26040.000000,26340.000000,25920.000000,26340.000000,21337.337891,9042650
2013-07-05,25720.000000,26300.000000,25200.000000,25340.000000,20527.261719,30382800
2013-07-08,25000.000000,25160.000000,24180.000000,24520.000000,19863.005859,26480150
2013-07-09,24600.000000,25000.000000,24580.000000,24740.000000,20041.216797,19694950
2013-07-10,24900.000000,25040.000000,24740.000000,24960.000000,20219.435547,17305650
2013-07-11,25020.000000,26240.000000,25020.000000,26240.000000,21256.333984,20788350
2013-07-12,26400.000000,26480.000000,26020.000000,26240.000000,21256.333984,11391300
2013-07-15,26300.000000,26380.000000,25700.000000,26260.000000,21272.529297,9629600
2013-07-16,26360.000000,26420.000000,25800.000000,25960.000000,21029.509766,9300950
2013-07-17,26020.000000,26600.000000,25720.000000,26400.000000,21385.941406,12302300
2013-07-18,26500.000000,26500.000000,25840.000000,25840.000000,20932.300781,15704200
2013-07-19,25760.000000,25900.000000,25280.000000,25460.000000,20624.468750,16271300
2013-07-22,25600.000000,25780.000000,25300.000000,25460.000000,20624.468750,10351150
2013-07-23,25460.000000,26140.000000,25440.000000,26140.000000,21175.322266,11948900
2013-07-24,26140.000000,26340.000000,25900.000000,26300.000000,21304.933594,8772650
2013-07-25,26340.000000,26440.000000,26160.000000,26300.000000,21304.933594,8495650
2013-07-26,26280.000000,26380.000000,25980.000000,26060.000000,21110.515625,13619550
2013-07-29,25820.000000,26000.000000,25580.000000,25660.000000,20786.482422,11821850
2013-07-30,25540.000000,25900.000000,25540.000000,25800.000000,20899.898438,9425350
2013-07-31,25600.000000,25800.000000,25580.000000,25600.000000,20737.878906,12735500
2013-08-01,25700.000000,25760.000000,25480.000000,25600.000000,20737.878906,9058900
2013-08-02,25860.000000,26000.000000,25640.000000,25720.000000,20835.089844,11241350
2013-08-05,25660.000000,25660.000000,25480.000000,25480.000000,20640.677734,8079850
2013-08-06,24900.000000,25440.000000,24900.000000,25080.000000,20316.648438,14493700
2013-08-07,24740.000000,24800.000000,24440.000000,24440.000000,19798.197266,15778100
2013-08-08,24260.000000,24700.000000,24260.000000,24340.000000,19717.191406,17910800
2013-08-09,24580.000000,24820.000000,24400.000000,24600.000000,19927.816406,12080200
2013-08-12,24600.000000,24960.000000,24500.000000,24640.000000,19960.216797,10140600
2013-08-13,24880.000000,25800.000000,24840.000000,25800.000000,20899.898438,20929450
2013-08-14,25780.000000,26000.000000,25700.000000,26000.000000,21061.917969,13005100
2013-08-16,25720.000000,26020.000000,25640.000000,25900.000000,20980.910156,11416600
2013-08-19,25720.000000,25920.000000,25600.000000,25720.000000,20835.089844,6499850
2013-08-20,25920.000000,26100.000000,25380.000000,25380.000000,20559.666016,14230950
2013-08-21,25300.000000,25640.000000,25120.000000,25120.000000,20349.044922,12346050
2013-08-22,25000.000000,25340.000000,24900.000000,25100.000000,20332.847656,11984850
2013-08-23,25600.000000,26000.000000,25420.000000,25900.000000,20980.910156,17203400
2013-08-26,26020.000000,26100.000000,25920.000000,26000.000000,21061.917969,11519650
2013-08-27,26140.000000,26180.000000,25900.000000,26080.000000,21126.714844,9130800
2013-08-28,25680.000000,26200.000000,25680.000000,26180.000000,21207.720703,9492550
2013-08-29,26340.000000,26960.000000,26280.000000,26880.000000,21774.779297,16315000
2013-08-30,27200.000000,27360.000000,27020.000000,27360.000000,22163.609375,17135800
2013-09-02,27360.000000,27420.000000,27000.000000,27020.000000,21888.189453,10081600
2013-09-03,27280.000000,27280.000000,26520.000000,26740.000000,21661.365234,11798500
2013-09-04,26600.000000,27080.000000,26420.000000,26800.000000,21709.970703,10920050
2013-09-05,27400.000000,27420.000000,27160.000000,27300.000000,22115.007813,15100100
2013-09-06,27400.000000,27500.000000,27160.000000,27380.000000,22179.808594,11937950
2013-09-09,27420.000000,27500.000000,27260.000000,27460.000000,22244.623047,9291550
2013-09-10,27380.000000,27920.000000,27360.000000,27920.000000,22617.253906,14717650
2013-09-11,27960.000000,28040.000000,27700.000000,28040.000000,22714.468750,13353000
2013-09-12,28100.000000,28480.000000,27900.000000,28200.000000,22844.076172,21805400
2013-09-13,28180.000000,28200.000000,27920.000000,28120.000000,22779.269531,12281500
2013-09-16,28460.000000,28500.000000,28220.000000,28500.000000,23087.097656,11710700
2013-09-17,28400.000000,28400.000000,27620.000000,27720.000000,22455.242188,17181350
2013-09-23,27300.000000,27620.000000,27060.000000,27200.000000,22034.003906,24362900
2013-09-24,26840.000000,27580.000000,26760.000000,27460.000000,22244.623047,15138900
2013-09-25,27340.000000,27480.000000,27020.000000,27280.000000,22098.804688,11176450
2013-09-26,27280.000000,27440.000000,27120.000000,27440.000000,22228.421875,10374700
2013-09-27,27500.000000,27540.000000,27260.000000,27320.000000,22131.210938,11613250
2013-09-30,27320.000000,27640.000000,27200.000000,27340.000000,22147.410156,11650900
2013-10-01,27600.000000,27660.000000,27200.000000,27640.000000,22390.429688,9773150
2013-10-02,27960.000000,28500.000000,27800.000000,28360.000000,22973.683594,17586350
2013-10-04,28760.000000,28840.000000,28280.000000,28360.000000,22973.683594,15753700
2013-10-07,28740.000000,28740.000000,28500.000000,28720.000000,23265.308594,10228250
2013-10-08,28340.000000,28660.000000,28340.000000,28600.000000,23168.101563,10546000
2013-10-10,28420.000000,28640.000000,28420.000000,28600.000000,23168.101563,13819000
2013-10-11,28800.000000,28940.000000,28720.000000,28860.000000,23378.720703,11254150
2013-10-14,28960.000000,28980.000000,28760.000000,28760.000000,23297.714844,7373700
2013-10-15,29000.000000,29140.000000,28900.000000,29140.000000,23605.542969,10023650
2013-10-16,29380.000000,29380.000000,28900.000000,29000.000000,23492.132813,8010600
2013-10-17,29200.000000,29360.000000,29080.000000,29260.000000,23702.753906,9099350
2013-10-18,29440.000000,29500.000000,29260.000000,29440.000000,23848.568359,7852150
2013-10-21,29500.000000,29780.000000,29080.000000,29280.000000,23718.953125,7126050
2013-10-22,29200.000000,29200.000000,28680.000000,29100.000000,23573.140625,12353250
2013-10-23,29280.000000,29280.000000,28720.000000,28840.000000,23362.515625,8598450
2013-10-24,28620.000000,28980.000000,28580.000000,28980.000000,23475.929688,8915650
2013-10-25,29000.000000,29040.000000,28660.000000,28980.000000,23475.929688,6735300
2013-10-28,29300.000000,29700.000000,29160.000000,29640.000000,24010.578125,11307700
2013-10-29,29800.000000,29800.000000,29560.000000,29800.000000,24140.191406,10334900
2013-10-30,29700.000000,30000.000000,29680.000000,30000.000000,24302.210938,10588400
2013-10-31,29960.000000,30040.000000,29300.000000,29300.000000,23735.154297,12647050
2013-11-01,29800.000000,30000.000000,29360.000000,30000.000000,24302.210938,11357700
2013-11-04,29840.000000,30040.000000,29780.000000,29980.000000,24286.007813,10887800
2013-11-05,30040.000000,30040.000000,29440.000000,29700.000000,24059.183594,8009300
2013-11-06,29960.000000,29960.000000,28980.000000,29020.000000,23508.337891,12218400
2013-11-07,29020.000000,29080.000000,28500.000000,28740.000000,23281.515625,13006800
2013-11-08,28220.000000,28560.000000,28140.000000,28200.000000,22844.076172,13681350
2013-11-11,28500.000000,28680.000000,28180.000000,28560.000000,23135.703125,8563850
2013-11-12,28800.000000,29320.000000,28720.000000,29120.000000,23589.343750,9784900
2013-11-13,28900.000000,28980.000000,28380.000000,28380.000000,22989.882813,9995200
2013-11-14,29100.000000,29100.000000,28480.000000,28480.000000,23070.892578,10132150
2013-11-15,28680.000000,29240.000000,28640.000000,29240.000000,23686.554688,8339250
2013-11-18,29400.000000,29520.000000,29300.000000,29480.000000,23880.970703,6386800
2013-11-19,29660.000000,29780.000000,29540.000000,29780.000000,24123.990234,8183550
2013-11-20,29460.000000,29740.000000,29280.000000,29400.000000,23816.160156,8178150
2013-11-21,29440.000000,29440.000000,28640.000000,28800.000000,23330.117188,9019800
2013-11-22,28820.000000,29120.000000,28620.000000,29000.000000,23492.132813,8574600
2013-11-25,29020.000000,29440.000000,29020.000000,29300.000000,23735.154297,6615300
2013-11-26,29160.000000,29580.000000,29100.000000,29580.000000,23961.974609,8586250
2013-11-27,29340.000000,29520.000000,29200.000000,29400.000000,23816.160156,9351700
2013-11-28,29600.000000,29880.000000,29580.000000,29880.000000,24204.996094,10644900
2013-11-29,29980.000000,29980.000000,29700.000000,29880.000000,24204.996094,6752200
2013-12-02,30000.000000,30060.000000,29340.000000,29340.000000,23767.550781,7487800
2013-12-03,29280.000000,29560.000000,29140.000000,29220.000000,23670.349609,7798600
2013-12-04,29000.000000,29060.000000,28620.000000,28640.000000,23200.503906,10844000
2013-12-05,28660.000000,28920.000000,28440.000000,28800.000000,23330.117188,10479650
2013-12-06,29080.000000,29080.000000,28560.000000,28560.000000,23135.703125,9147450
2013-12-09,28800.000000,29080.000000,28800.000000,29080.000000,23556.941406,6996900
2013-12-10,28820.000000,29020.000000,28620.000000,28800.000000,23330.117188,7755600
2013-12-11,28520.000000,28880.000000,28320.000000,28400.000000,23006.087891,10629150
2013-12-12,27920.000000,28200.000000,27920.000000,28200.000000,22844.076172,14962050
2013-12-13,28200.000000,28220.000000,27800.000000,27800.000000,22520.042969,10053250
2013-12-16,27820.000000,28080.000000,27660.000000,28000.000000,22682.060547,8954400
2013-12-17,28340.000000,28340.000000,27860.000000,27900.000000,22601.054688,7762400
2013-12-18,28100.000000,28200.000000,27880.000000,28020.000000,22698.261719,10899200
2013-12-19,28360.000000,28680.000000,28360.000000,28540.000000,23119.501953,10552400
2013-12-20,28260.000000,28540.000000,28260.000000,28540.000000,23119.501953,8407400
2013-12-23,28740.000000,28760.000000,28580.000000,28660.000000,23216.708984,10639200
2013-12-24,28600.000000,28640.000000,28300.000000,28300.000000,22925.082031,10980350
2013-12-26,28160.000000,28300.000000,28020.000000,28160.000000,22811.669922,12307800
2013-12-27,28200.000000,28220.000000,27900.000000,27920.000000,22841.123047,10510000
2013-12-30,27920.000000,27940.000000,27200.000000,27440.000000,22448.439453,16908100
2014-01-02,26960.000000,27100.000000,26040.000000,26180.000000,21417.644531,31025000
2014-01-03,26000.000000,26220.000000,25740.000000,25920.000000,21204.937500,26496600
2014-01-06,26060.000000,26400.000000,25920.000000,26140.000000,21384.916016,19735800
2014-01-07,26000.000000,26360.000000,25900.000000,26080.000000,21335.830078,19763200
2014-01-08,26000.000000,26080.000000,25740.000000,25820.000000,21123.130859,20474650
2014-01-09,26140.000000,26140.000000,25500.000000,25500.000000,20861.341797,21250950
2014-01-10,25500.000000,25720.000000,25440.000000,25440.000000,20812.255859,18189150
2014-01-13,25660.000000,25940.000000,25460.000000,25900.000000,21188.578125,16449350
2014-01-14,25940.000000,26600.000000,25800.000000,26260.000000,21483.093750,14716650
2014-01-15,26600.000000,26620.000000,25960.000000,25980.000000,21254.021484,11747450
2014-01-16,26000.000000,26200.000000,25860.000000,26020.000000,21286.742188,9752450
2014-01-17,26020.000000,26300.000000,25840.000000,25840.000000,21139.488281,12774250
2014-01-20,26100.000000,26380.000000,25920.000000,26320.000000,21532.173828,8682800
2014-01-21,26300.000000,26540.000000,26220.000000,26480.000000,21663.068359,7562300
2014-01-22,26280.000000,26560.000000,26240.000000,26560.000000,21728.517578,10826500
2014-01-23,26320.000000,26440.000000,25980.000000,25980.000000,21254.021484,10336950
2014-01-24,26000.000000,26360.000000,25820.000000,26140.000000,21384.916016,14001750
2014-01-27,25860.000000,26080.000000,25700.000000,25840.000000,21139.488281,13346300
2014-01-28,25460.000000,25860.000000,25460.000000,25660.000000,20992.234375,11701350
2014-01-29,25600.000000,25760.000000,25540.000000,25600.000000,20943.148438,19181850
2014-02-03,25720.000000,25760.000000,25420.000000,25440.000000,20812.255859,16259200
2014-02-04,25260.000000,25260.000000,24980.000000,24980.000000,20435.929688,16033000
2014-02-05,24900.000000,25100.000000,24680.000000,24740.000000,20239.589844,14926650
2014-02-06,24900.000000,25340.000000,24800.000000,25180.000000,20599.546875,15197450
2014-02-07,25500.000000,25580.000000,25260.000000,25500.000000,20861.341797,9943600
2014-02-10,25420.000000,25620.000000,25240.000000,25540.000000,20894.066406,7799650
2014-02-11,25620.000000,26300.000000,25440.000000,26220.000000,21450.365234,12684000
2014-02-12,26620.000000,26620.000000,26100.000000,26140.000000,21384.916016,10027400
2014-02-13,26000.000000,26400.000000,25800.000000,25960.000000,21237.664063,5838450
2014-02-14,25920.000000,26160.000000,25840.000000,26020.000000,21286.742188,6220750
2014-02-17,25840.000000,26120.000000,25600.000000,25700.000000,21024.955078,9386650
2014-02-18,25700.000000,25980.000000,25640.000000,25900.000000,21188.578125,5910650
2014-02-19,26000.000000,26000.000000,25600.000000,25800.000000,21106.765625,6179750
2014-02-20,25800.000000,25920.000000,25620.000000,25720.000000,21041.318359,9543300
2014-02-21,26660.000000,26660.000000,26000.000000,26600.000000,21761.242188,14346200
2014-02-24,26680.000000,26900.000000,26420.000000,26560.000000,21728.517578,7425050
2014-02-25,26640.000000,26800.000000,26520.000000,26680.000000,21826.689453,8785300
2014-02-26,26740.000000,26860.000000,26500.000000,26840.000000,21957.580078,12918050
2014-02-27,26700.000000,26840.000000,26600.000000,26820.000000,21941.224609,7891350
2014-02-28,26740.000000,26980.000000,26640.000000,26980.000000,22072.117188,14232350
2014-03-03,26720.000000,26800.000000,26420.000000,26500.000000,21679.435547,12104150
2014-03-04,26400.000000,26580.000000,26300.000000,26300.000000,21515.806641,7900150
2014-03-05,26700.000000,26820.000000,26600.000000,26600.000000,21761.242188,7491500
2014-03-06,26580.000000,26580.000000,26200.000000,26520.000000,21695.792969,8616750
2014-03-07,26780.000000,26780.000000,26580.000000,26780.000000,21908.501953,7548650
2014-03-10,26400.000000,26600.000000,26340.000000,26400.000000,21597.617188,8657600
2014-03-11,26400.000000,26540.000000,26180.000000,26440.000000,21630.341797,9079800
2014-03-12,26400.000000,26400.000000,25860.000000,25880.000000,21172.210938,12579250
2014-03-13,25880.000000,26260.000000,25800.000000,25800.000000,21106.765625,11750200
2014-03-14,25400.000000,25700.000000,25400.000000,25500.000000,20861.341797,10836800
2014-03-17,25500.000000,25520.000000,25160.000000,25320.000000,20714.080078,8820000
2014-03-18,25400.000000,25660.000000,25320.000000,25560.000000,20910.421875,11045600
2014-03-19,25600.000000,25700.000000,25360.000000,25380.000000,20763.169922,7638550
2014-03-20,25400.000000,25440.000000,25240.000000,25240.000000,20648.632813,5939400
2014-03-21,25380.000000,25460.000000,25240.000000,25460.000000,20828.615234,8321300
2014-03-24,25200.000000,25480.000000,25180.000000,25460.000000,20828.615234,7073900
2014-03-25,25380.000000,25400.000000,24820.000000,24940.000000,20403.207031,13625000
2014-03-26,25380.000000,25800.000000,24960.000000,25700.000000,21024.955078,17444700
2014-03-27,25800.000000,26660.000000,25700.000000,26660.000000,21810.324219,20877850
2014-03-28,26400.000000,26760.000000,26400.000000,26700.000000,21843.050781,10648700
2014-03-31,26900.000000,26900.000000,26440.000000,26860.000000,21973.943359,13259850
2014-04-01,26900.000000,26900.000000,26620.000000,26780.000000,21908.501953,11081000
2014-04-02,27000.000000,27140.000000,26860.000000,27140.000000,22203.007813,13100050
2014-04-03,27020.000000,27900.000000,27020.000000,27800.000000,22742.955078,19098800
2014-04-04,27540.000000,27940.000000,27540.000000,27600.000000,22579.339844,18400350
2014-04-07,27940.000000,27940.000000,27480.000000,27940.000000,22857.490234,10761750
2014-04-08,27740.000000,27980.000000,27500.000000,27880.000000,22808.400391,10608200
2014-04-09,27880.000000,27900.000000,27280.000000,27420.000000,22432.072266,16061600
2014-04-10,27380.000000,27600.000000,27200.000000,27600.000000,22579.339844,9999200
2014-04-11,27240.000000,27360.000000,27180.000000,27300.000000,22333.908203,10659350
2014-04-14,27300.000000,27720.000000,27300.000000,27400.000000,22415.720703,10586000
2014-04-15,27720.000000,27740.000000,27380.000000,27400.000000,22415.720703,10969800
2014-04-16,27400.000000,27840.000000,27260.000000,27600.000000,22579.339844,9308550
2014-04-17,27520.000000,27600.000000,27320.000000,27400.000000,22415.720703,7241650
2014-04-18,27400.000000,27580.000000,27400.000000,27560.000000,22546.607422,9518350
2014-04-21,27580.000000,27720.000000,27500.000000,27600.000000,22579.339844,3299250
2014-04-22,27480.000000,27680.000000,27420.000000,27500.000000,22497.529297,6084300
2014-04-23,27880.000000,27900.000000,27640.000000,27780.000000,22726.593750,9500750
2014-04-24,28180.000000,28180.000000,27980.000000,28140.000000,23021.105469,10546200
2014-04-25,28400.000000,28560.000000,27960.000000,27980.000000,22890.214844,15269800
2014-04-28,28080.000000,28120.000000,27640.000000,27760.000000,22710.230469,9431450
2014-04-29,27780.000000,27900.000000,27020.000000,27200.000000,22252.095703,10909200
2014-04-30,27600.000000,27620.000000,26520.000000,26860.000000,21973.943359,15047300
2014-05-02,27080.000000,27180.000000,26880.000000,26920.000000,22023.029297,14943350
2014-05-07,27000.000000,27120.000000,26800.000000,26880.000000,21990.304688,14189700
2014-05-08,27100.000000,27100.000000,26880.000000,27000.000000,22088.478516,16281900
2014-05-09,27120.000000,27160.000000,26520.000000,26700.000000,21843.050781,13157050
2014-05-12,26720.000000,27900.000000,26640.000000,27760.000000,22710.230469,15944800
2014-05-13,27760.000000,28500.000000,27760.000000,28000.000000,22906.572266,12107400
2014-05-14,28180.000000,28300.000000,28020.000000,28300.000000,23152.000000,11103750
2014-05-15,28280.000000,28380.000000,28060.000000,28200.000000,23070.187500,6806700
2014-05-16,28000.000000,28740.000000,27980.000000,28560.000000,23364.705078,15856500
2014-05-19,28560.000000,29000.000000,28160.000000,28960.000000,23691.943359,19281050
2014-05-20,28900.000000,29080.000000,28700.000000,29020.000000,23741.031250,16007300
2014-05-21,28700.000000,29000.000000,28700.000000,28820.000000,23577.408203,10842500
2014-05-22,28820.000000,28960.000000,28520.000000,28520.000000,23331.974609,9540000
2014-05-23,28100.000000,28560.000000,28100.000000,28560.000000,23364.705078,8511650
2014-05-26,28400.000000,28640.000000,28300.000000,28440.000000,23266.533203,3735600
2014-05-27,28340.000000,28460.000000,28060.000000,28140.000000,23021.105469,4748400
2014-05-28,28380.000000,28700.000000,28180.000000,28660.000000,23446.513672,9200950
2014-05-29,29000.000000,29300.000000,28800.000000,29200.000000,23888.281250,12521500
2014-05-30,29400.000000,29640.000000,28860.000000,28860.000000,23610.128906,15831050
2014-06-02,28860.000000,29160.000000,28780.000000,29100.000000,23806.478516,7439450
2014-06-03,29680.000000,29900.000000,29300.000000,29400.000000,24051.894531,17234250
2014-06-05,29320.000000,29600.000000,29000.000000,29140.000000,23839.199219,13507050
2014-06-09,29400.000000,29460.000000,28040.000000,28180.000000,23053.830078,22269600
2014-06-10,28420.000000,28760.000000,28100.000000,28720.000000,23495.597656,9214100
2014-06-11,28240.000000,28600.000000,28240.000000,28440.000000,23266.533203,8625750
2014-06-12,28600.000000,28600.000000,28020.000000,28260.000000,23119.279297,12943150
2014-06-13,28040.000000,28080.000000,27260.000000,27340.000000,22366.628906,18589050
2014-06-16,27600.000000,27640.000000,27240.000000,27480.000000,22481.164063,15319950
2014-06-17,27200.000000,27560.000000,27020.000000,27480.000000,22481.164063,13476750
2014-06-18,27460.000000,27520.000000,27120.000000,27160.000000,22219.371094,11044350
2014-06-19,26900.000000,26980.000000,26400.000000,26460.000000,21646.707031,22339700
2014-06-20,26600.000000,26600.000000,25920.000000,26020.000000,21286.742188,23902650
2014-06-23,26420.000000,26640.000000,26320.000000,26440.000000,21630.341797,12488250
2014-06-24,26800.000000,27080.000000,26640.000000,26900.000000,22006.667969,11890850
2014-06-25,26600.000000,26660.000000,26360.000000,26400.000000,21597.617188,10231900
2014-06-26,26180.000000,26860.000000,26140.000000,26500.000000,21679.435547,12765300
2014-06-27,26140.000000,26380.000000,26120.000000,26220.000000,21458.462891,8953050
2014-06-30,26200.000000,26480.000000,26180.000000,26440.000000,21638.505859,8881050
2014-07-01,26160.000000,26280.000000,26020.000000,26200.000000,21442.101563,8725400
2014-07-02,26340.000000,26620.000000,26120.000000,26600.000000,21769.453125,11139250
2014-07-03,26720.000000,26720.000000,26320.000000,26360.000000,21573.041016,8543050
2014-07-04,26440.000000,26520.000000,26060.000000,26120.000000,21376.626953,5978850
2014-07-07,25820.000000,26020.000000,25800.000000,25840.000000,21147.472656,9437050
2014-07-08,25880.000000,26380.000000,25740.000000,25900.000000,21196.572266,12073200
2014-07-09,25740.000000,26160.000000,25660.000000,26160.000000,21409.363281,11829900
2014-07-10,26160.000000,26220.000000,26040.000000,26120.000000,21376.626953,8960200
2014-07-11,26000.000000,26040.000000,25640.000000,25680.000000,21016.527344,10779600
2014-07-14,25960.000000,26000.000000,25720.000000,25720.000000,21049.265625,7082150
2014-07-15,26000.000000,26460.000000,25940.000000,26400.000000,21605.781250,11976050
2014-07-16,26260.000000,26460.000000,26220.000000,26420.000000,21622.144531,9114200
